doc_id,section,model,cer_strict,cer_lenient,gt_chars,source_run
01_6_page_001,rashi,gpt_5_2,0.8763213530655392,0.8763213530655392,1893,talmud-fill-gpt52-v17-v16step1100
01_6b_page_001,rashi,gpt_5_2,0.9502819067145054,0.9502819067145054,1952,talmud-fill-gpt52-v17-v16step1100
01_7_page_001,rashi,gpt_5_2,0.7260755048287972,0.7260755048287972,1140,talmud-fill-gpt52-v17-v16step1100
01_7b_page_001,rashi,gpt_5_2,1.6418650793650793,1.6418650793650793,1010,talmud-fill-gpt52-v17-v16step1100
01_8_page_001,rashi,gpt_5_2,0.9595898673100121,0.9595898673100121,1659,talmud-fill-gpt52-v17-v16step1100
01_8b_page_001,rashi,gpt_5_2,0.9392156862745098,0.9392156862745098,1021,talmud-fill-gpt52-v17-v16step1100
01_9_page_001,rashi,gpt_5_2,0.7312614259597806,0.7312614259597806,2189,talmud-fill-gpt52-v17-v16step1100
01_9b_page_001,rashi,gpt_5_2,1.0,1.0,1183,talmud-fill-gpt52-v17-v16step1100
02_10_page_001,rashi,gpt_5_2,0.9627027027027028,0.9627027027027028,1851,talmud-fill-gpt52-v17-v16step1100
02_10b_page_001,rashi,gpt_5_2,0.9657296881016557,0.9657296881016557,2598,talmud-fill-gpt52-v17-v16step1100
02_11_page_001,rashi,gpt_5_2,1.0,1.0,1940,talmud-fill-gpt52-v17-v16step1100
02_11b_page_001,rashi,gpt_5_2,0.9714770797962649,0.9714770797962649,2946,talmud-fill-gpt52-v17-v16step1100
02_12_page_001,rashi,gpt_5_2,0.9528907922912205,0.9528907922912205,2803,talmud-fill-gpt52-v17-v16step1100
02_12b_page_001,rashi,gpt_5_2,0.9373040752351097,0.9373040752351097,1596,talmud-fill-gpt52-v17-v16step1100
02_13_page_001,rashi,gpt_5_2,0.9231316725978648,0.9231316725978648,1406,talmud-fill-gpt52-v17-v16step1100
02_13b_page_001,rashi,gpt_5_2,0.836873406966865,0.836873406966865,2356,talmud-fill-gpt52-v17-v16step1100
02_14_page_001,rashi,gpt_5_2,0.9991766158913133,0.9991766158913133,2431,talmud-fill-gpt52-v17-v16step1100
02_14b_page_001,rashi,gpt_5_2,0.9624645892351275,0.9624645892351275,2825,talmud-fill-gpt52-v17-v16step1100
02_15_page_001,rashi,gpt_5_2,0.9735391400220507,0.9735391400220507,2722,talmud-fill-gpt52-v17-v16step1100
02_15b_page_001,rashi,gpt_5_2,0.8556077904633983,0.8556077904633983,1490,talmud-fill-gpt52-v17-v16step1100
02_16_page_001,rashi,gpt_5_2,0.930715935334873,0.930715935334873,1300,talmud-fill-gpt52-v17-v16step1100
02_16b_page_001,rashi,gpt_5_2,0.9568034557235421,0.9568034557235421,2316,talmud-fill-gpt52-v17-v16step1100
02_17_page_001,rashi,gpt_5_2,0.9574148296593187,0.9574148296593187,1997,talmud-fill-gpt52-v17-v16step1100
02_17b_page_001,rashi,gpt_5_2,0.9331416247304097,0.9331416247304097,1392,talmud-fill-gpt52-v17-v16step1100
02_18_page_001,rashi,gpt_5_2,0.8878617363344051,0.8878617363344051,2489,talmud-fill-gpt52-v17-v16step1100
02_18b_page_001,rashi,gpt_5_2,0.8260361938120256,0.8260361938120256,1714,talmud-fill-gpt52-v17-v16step1100
02_19_page_001,rashi,gpt_5_2,0.8120300751879699,0.8114035087719298,1597,talmud-fill-gpt52-v17-v16step1100
02_19b_page_001,rashi,gpt_5_2,0.9645338208409506,0.9645338208409506,2736,talmud-fill-gpt52-v17-v16step1100
02_20_page_001,rashi,gpt_5_2,1.0,1.0,2370,talmud-fill-gpt52-v17-v16step1100
02_2_page_001,rashi,gpt_5_2,0.9554929577464789,0.9554929577464789,1776,talmud-fill-gpt52-v17-v16step1100
02_2b_page_001,rashi,gpt_5_2,0.9704598858677409,0.9704598858677409,2980,talmud-fill-gpt52-v17-v16step1100
02_3_page_001,rashi,gpt_5_2,0.9450072358900145,0.9450072358900145,1384,talmud-fill-gpt52-v17-v16step1100
02_3b_page_001,rashi,gpt_5_2,0.9658703071672355,0.9658703071672355,2638,talmud-fill-gpt52-v17-v16step1100
02_4_page_001,rashi,gpt_5_2,0.8089887640449438,0.8089887640449438,1069,talmud-fill-gpt52-v17-v16step1100
02_4b_page_001,rashi,gpt_5_2,0.9007194244604316,0.9007194244604316,696,talmud-fill-gpt52-v17-v16step1100
02_5_page_001,rashi,gpt_5_2,0.9456333140543667,0.9456333140543667,1730,talmud-fill-gpt52-v17-v16step1100
02_5b_page_001,rashi,gpt_5_2,0.9649321266968326,0.9649321266968326,2654,talmud-fill-gpt52-v17-v16step1100
02_6_page_001,rashi,gpt_5_2,0.8683996750609261,0.8683996750609261,2463,talmud-fill-gpt52-v17-v16step1100
02_6b_page_001,rashi,gpt_5_2,0.9704893537542024,0.9704893537542024,2678,talmud-fill-gpt52-v17-v16step1100
02_7_page_001,rashi,gpt_5_2,0.9813162297824874,0.9813162297824874,3587,talmud-fill-gpt52-v17-v16step1100
02_7b_page_001,rashi,gpt_5_2,0.8294314381270903,0.8294314381270903,1795,talmud-fill-gpt52-v17-v16step1100
02_8_page_001,rashi,gpt_5_2,0.9689396644055694,0.9689396644055694,2802,talmud-fill-gpt52-v17-v16step1100
02_8b_page_001,rashi,gpt_5_2,0.9624116114625977,0.9624116114625977,2688,talmud-fill-gpt52-v17-v16step1100
02_9_page_001,rashi,gpt_5_2,0.836077570435419,0.836077570435419,2734,talmud-fill-gpt52-v17-v16step1100
02_9b_page_001,rashi,gpt_5_2,0.9538239538239538,0.9538239538239538,2080,talmud-fill-gpt52-v17-v16step1100
01_10_page_001,tosafot,gpt_5_2,1.0,1.0,278,talmud-fill-gpt52-v17-v16step1100
01_10b_page_001,tosafot,gpt_5_2,0.9414225941422594,0.9414225941422594,241,talmud-fill-gpt52-v17-v16step1100
01_11_page_001,tosafot,gpt_5_2,0.7473498233215548,0.7473498233215548,1702,talmud-fill-gpt52-v17-v16step1100
01_11b_page_001,tosafot,gpt_5_2,0.9898819561551433,0.9898819561551433,1782,talmud-fill-gpt52-v17-v16step1100
01_12_page_001,tosafot,gpt_5_2,0.8023415977961432,0.8023415977961432,1453,talmud-fill-gpt52-v17-v16step1100
01_12b_page_001,tosafot,gpt_5_2,0.7735849056603774,0.7735849056603774,1221,talmud-fill-gpt52-v17-v16step1100
01_13_page_001,tosafot,gpt_5_2,0.9482636428065202,0.9482636428065202,1415,talmud-fill-gpt52-v17-v16step1100
01_13b_page_001,tosafot,gpt_5_2,0.752129471890971,0.752129471890971,1177,talmud-fill-gpt52-v17-v16step1100
01_14_page_001,tosafot,gpt_5_2,0.9784044715447154,0.9784044715447154,3937,talmud-fill-gpt52-v17-v16step1100
01_14b_page_001,tosafot,gpt_5_2,21.0465644520159,21.0465644520159,1763,talmud-fill-gpt52-v17-v16step1100
01_15_page_001,tosafot,gpt_5_2,0.9633225458468176,0.9633225458468176,1857,talmud-fill-gpt52-v17-v16step1100
01_15b_page_001,tosafot,gpt_5_2,0.8947368421052632,0.8947368421052632,609,talmud-fill-gpt52-v17-v16step1100
01_2_page_001,tosafot,gpt_5_2,0.8660022148394242,0.8660022148394242,2712,talmud-fill-gpt52-v17-v16step1100
01_2b_page_001,tosafot,gpt_5_2,0.9276350288411117,0.9276350288411117,1911,talmud-fill-gpt52-v17-v16step1100
01_3_page_001,tosafot,gpt_5_2,0.9990494296577946,0.9990494296577946,2107,talmud-fill-gpt52-v17-v16step1100
01_3b_page_001,tosafot,gpt_5_2,1.0,1.0,969,talmud-fill-gpt52-v17-v16step1100
01_4_page_001,tosafot,gpt_5_2,0.9067909454061251,0.9067909454061251,753,talmud-fill-gpt52-v17-v16step1100
01_4b_page_001,tosafot,gpt_5_2,1.1206896551724137,1.1206896551724137,987,talmud-fill-gpt52-v17-v16step1100
01_5b_page_001,tosafot,gpt_5_2,0.7717601547388782,0.7717601547388782,1554,talmud-fill-gpt52-v17-v16step1100
01_6_page_001,tosafot,gpt_5_2,0.9427374301675978,0.9427374301675978,1438,talmud-fill-gpt52-v17-v16step1100
01_7_page_001,tosafot,gpt_5_2,0.9576470588235294,0.9576470588235294,426,talmud-fill-gpt52-v17-v16step1100
01_7b_page_001,tosafot,gpt_5_2,0.9797101449275363,0.9797101449275363,1039,talmud-fill-gpt52-v17-v16step1100
01_8_page_001,tosafot,gpt_5_2,0.7872,0.7872,627,talmud-fill-gpt52-v17-v16step1100
01_8b_page_001,tosafot,gpt_5_2,0.953514739229025,0.953514739229025,1768,talmud-fill-gpt52-v17-v16step1100
01_9_page_001,tosafot,gpt_5_2,0.7946735395189003,0.7946735395189003,1167,talmud-fill-gpt52-v17-v16step1100
01_9b_page_001,tosafot,gpt_5_2,0.9630620985010707,0.9630620985010707,1871,talmud-fill-gpt52-v17-v16step1100
02_10_page_001,tosafot,gpt_5_2,1.0,1.0,890,talmud-fill-gpt52-v17-v16step1100
02_10b_page_001,tosafot,gpt_5_2,0.9527272727272728,0.9527272727272728,1652,talmud-fill-gpt52-v17-v16step1100
02_11_page_001,tosafot,gpt_5_2,0.9716738197424892,0.9716738197424892,2337,talmud-fill-gpt52-v17-v16step1100
02_11b_page_001,tosafot,gpt_5_2,0.9404600811907984,0.9404600811907984,1481,talmud-fill-gpt52-v17-v16step1100
02_12_page_001,tosafot,gpt_5_2,0.9537974683544304,0.9537974683544304,1582,talmud-fill-gpt52-v17-v16step1100
02_12b_page_001,tosafot,gpt_5_2,0.9757658893461363,0.9757658893461363,2194,talmud-fill-gpt52-v17-v16step1100
02_13_page_001,tosafot,gpt_5_2,0.9566620562471185,0.9566620562471185,2170,talmud-fill-gpt52-v17-v16step1100
02_13b_page_001,tosafot,gpt_5_2,0.9599208312716477,0.9599208312716477,2023,talmud-fill-gpt52-v17-v16step1100
02_14_page_001,tosafot,gpt_5_2,0.7427502338634238,0.7427502338634238,3212,talmud-fill-gpt52-v17-v16step1100
02_14b_page_001,tosafot,gpt_5_2,0.821508255243195,0.821508255243195,2244,talmud-fill-gpt52-v17-v16step1100
02_15_page_001,tosafot,gpt_5_2,0.8142045454545455,0.8142045454545455,1765,talmud-fill-gpt52-v17-v16step1100
02_15b_page_001,tosafot,gpt_5_2,0.9849027635619243,0.9849027635619243,3911,talmud-fill-gpt52-v17-v16step1100
02_16_page_001,tosafot,gpt_5_2,0.9860866157162453,0.9860866157162453,5104,talmud-fill-gpt52-v17-v16step1100
02_16b_page_001,tosafot,gpt_5_2,0.9802333117303953,0.9802333117303953,3090,talmud-fill-gpt52-v17-v16step1100
02_17_page_001,tosafot,gpt_5_2,0.878965198644903,0.878965198644903,3250,talmud-fill-gpt52-v17-v16step1100
02_17b_page_001,tosafot,gpt_5_2,0.995895330938943,0.995895330938943,3902,talmud-fill-gpt52-v17-v16step1100
02_18_page_001,tosafot,gpt_5_2,0.971656976744186,0.971656976744186,2757,talmud-fill-gpt52-v17-v16step1100
02_18b_page_001,tosafot,gpt_5_2,0.9621068586585828,0.9621068586585828,2641,talmud-fill-gpt52-v17-v16step1100
02_19_page_001,tosafot,gpt_5_2,0.9687906371911573,0.9687906371911573,3081,talmud-fill-gpt52-v17-v16step1100
02_19b_page_001,tosafot,gpt_5_2,0.8388643067846607,0.8388643067846607,2715,talmud-fill-gpt52-v17-v16step1100
02_20_page_001,tosafot,gpt_5_2,0.9743589743589743,0.9743589743589743,2536,talmud-fill-gpt52-v17-v16step1100
02_2_page_001,tosafot,gpt_5_2,0.9771887899196177,0.9771887899196177,4606,talmud-fill-gpt52-v17-v16step1100
02_2b_page_001,tosafot,gpt_5_2,1.0,1.0,3332,talmud-fill-gpt52-v17-v16step1100
02_3_page_001,tosafot,gpt_5_2,0.9884393063583815,0.9884393063583815,5713,talmud-fill-gpt52-v17-v16step1100
02_3b_page_001,tosafot,gpt_5_2,0.9748245976062733,0.9748245976062733,2426,talmud-fill-gpt52-v17-v16step1100
02_4_page_001,tosafot,gpt_5_2,0.9871642969984202,0.9871642969984202,5068,talmud-fill-gpt52-v17-v16step1100
02_4b_page_001,tosafot,gpt_5_2,0.9859007832898172,0.9859007832898172,5747,talmud-fill-gpt52-v17-v16step1100
02_5_page_001,tosafot,gpt_5_2,0.8103225806451613,0.8103225806451613,2326,talmud-fill-gpt52-v17-v16step1100
02_5b_page_001,tosafot,gpt_5_2,0.8395536744901886,0.8395536744901886,2603,talmud-fill-gpt52-v17-v16step1100
02_6_page_001,tosafot,gpt_5_2,0.9523305084745762,0.9523305084745762,1891,talmud-fill-gpt52-v17-v16step1100
02_6b_page_001,tosafot,gpt_5_2,0.9722650231124808,0.9722650231124808,2604,talmud-fill-gpt52-v17-v16step1100
02_7_page_001,tosafot,gpt_5_2,0.7161949685534591,0.7161949685534591,1273,talmud-fill-gpt52-v17-v16step1100
02_7b_page_001,tosafot,gpt_5_2,0.965205603253502,0.965205603253502,2214,talmud-fill-gpt52-v17-v16step1100
02_8_page_001,tosafot,gpt_5_2,0.877557251908397,0.877557251908397,3277,talmud-fill-gpt52-v17-v16step1100
02_8b_page_001,tosafot,gpt_5_2,0.9543746645195921,0.9543746645195921,1864,talmud-fill-gpt52-v17-v16step1100
02_9_page_001,tosafot,gpt_5_2,0.8682219419924337,0.8682219419924337,3176,talmud-fill-gpt52-v17-v16step1100
02_9b_page_001,tosafot,gpt_5_2,1.5355355355355356,1.5355355355355356,3001,talmud-fill-gpt52-v17-v16step1100
01_10_page_001,gemara,gpt_5_6_sol,0.01736541801041925,0.01736541801041925,4035,talmud-sol-sample10
01_10b_page_001,gemara,gpt_5_6_sol,0.033785513181469155,0.033785513181469155,3912,talmud-sol-sample10
01_11_page_001,gemara,gpt_5_6_sol,0.045512547851977884,0.045512547851977884,2354,talmud-sol-sample10
01_11b_page_001,gemara,gpt_5_6_sol,0.15198019801980198,0.15198019801980198,2024,talmud-sol-sample10
01_12_page_001,gemara,gpt_5_6_sol,0.37236332328885063,0.37236332328885063,2324,talmud-sol-sample10
01_12b_page_001,gemara,gpt_5_6_sol,0.22202797202797203,0.22202797202797203,2864,talmud-sol-sample10
01_13_page_001,gemara,gpt_5_6_sol,0.07601417881055533,0.07601417881055533,2543,talmud-sol-sample10
01_13b_page_001,gemara,gpt_5_6_sol,0.018500486854917234,0.018500486854917234,3083,talmud-sol-sample10
01_14_page_001,gemara,gpt_5_6_sol,0.6347150259067358,0.6347150259067358,1931,talmud-sol-sample10
01_14b_page_001,gemara,gpt_5_6_sol,0.31247426924660354,0.31247426924660354,2430,talmud-sol-sample10
01_15_page_001,gemara,gpt_5_6_sol,1.5292167426440115,1.5292167426440115,2416,talmud-sol-sample11-20
01_15b_page_001,gemara,gpt_5_6_sol,0.33392603129445236,0.33392603129445236,2813,talmud-sol-sample11-20
01_2_page_001,gemara,gpt_5_6_sol,1.562200956937799,1.562200956937799,1256,talmud-sol-sample11-20
01_2b_page_001,gemara,gpt_5_6_sol,0.01673228346456693,0.01673228346456693,2034,talmud-sol-sample11-20
01_3_page_001,gemara,gpt_5_6_sol,0.5441176470588235,0.5441176470588235,2178,talmud-sol-sample11-20
01_3b_page_001,gemara,gpt_5_6_sol,0.16058960434445307,0.16058960434445307,2579,talmud-sol-sample11-20
01_4_page_001,gemara,gpt_5_6_sol,1.4003804089396101,1.4003804089396101,2105,talmud-sol-sample11-20
01_4b_page_001,gemara,gpt_5_6_sol,0.018867924528301886,0.018867924528301886,2598,talmud-sol-sample11-20
01_5_page_001,gemara,gpt_5_6_sol,0.06375071469411092,0.06375071469411092,3501,talmud-sol-sample11-20
01_5b_page_001,gemara,gpt_5_6_sol,0.004713560551124003,0.004713560551124003,2762,talmud-sol-sample11-20
01_10_page_001,rashi,gpt_5_6_sol,0.700815956482321,0.7002724795640327,1104,talmud-sol-sample10
01_10b_page_001,rashi,gpt_5_6_sol,1.58051689860835,0.8853545394300861,1510,talmud-sol-sample10
01_11_page_001,rashi,gpt_5_6_sol,1.1057338243029984,1.1057338243029984,1902,talmud-sol-sample10
01_11b_page_001,rashi,gpt_5_6_sol,0.715780998389694,0.715780998389694,2485,talmud-sol-sample10
01_12_page_001,rashi,gpt_5_6_sol,0.8522537562604341,0.8522537562604341,2397,talmud-sol-sample10
01_12b_page_001,rashi,gpt_5_6_sol,0.6272219400711021,0.6272219400711021,1970,talmud-sol-sample10
01_13_page_001,rashi,gpt_5_6_sol,0.5749414519906323,0.5749414519906323,1711,talmud-sol-sample10
01_13b_page_001,rashi,gpt_5_6_sol,0.7688802083333334,0.7688802083333334,1537,talmud-sol-sample10
01_14_page_001,rashi,gpt_5_6_sol,1.0115681233933163,1.0115681233933163,779,talmud-sol-sample10
01_14b_page_001,rashi,gpt_5_6_sol,1.1218115564809994,1.1218115564809994,1925,talmud-sol-sample10
01_15_page_001,rashi,gpt_5_6_sol,1.2800488102501526,1.2800488102501526,1640,talmud-sol-sample11-20
01_15b_page_001,rashi,gpt_5_6_sol,0.8116554054054054,0.8116554054054054,2370,talmud-sol-sample11-20
01_2_page_001,rashi,gpt_5_6_sol,1.0860349127182045,1.0860349127182045,1605,talmud-sol-sample11-20
01_2b_page_001,rashi,gpt_5_6_sol,0.9166666666666666,0.9166666666666666,1873,talmud-sol-sample11-20
01_3_page_001,rashi,gpt_5_6_sol,1.6676923076923076,1.6676923076923076,1626,talmud-sol-sample11-20
01_3b_page_001,rashi,gpt_5_6_sol,0.9570905285190999,0.9570905285190999,1912,talmud-sol-sample11-20
01_4_page_001,rashi,gpt_5_6_sol,0.8240639767357325,0.8240639767357325,2752,talmud-sol-sample11-20
01_4b_page_001,rashi,gpt_5_6_sol,0.5482993197278911,0.5482993197278911,1471,talmud-sol-sample11-20
01_5_page_001,rashi,gpt_5_6_sol,0.6261808367071525,0.6261808367071525,1483,talmud-sol-sample11-20
01_5b_page_001,rashi,gpt_5_6_sol,1.1555306007860753,1.1555306007860753,1783,talmud-sol-sample11-20
01_10_page_001,tosafot,gpt_5_6_sol,0.16606498194945848,0.16606498194945848,278,talmud-sol-sample10
01_10b_page_001,tosafot,gpt_5_6_sol,0.9079497907949791,0.9079497907949791,241,talmud-sol-sample10
01_11_page_001,tosafot,gpt_5_6_sol,0.6690223792697291,0.6690223792697291,1702,talmud-sol-sample10
01_11b_page_001,tosafot,gpt_5_6_sol,0.26082068577852724,0.26082068577852724,1782,talmud-sol-sample10
01_12_page_001,tosafot,gpt_5_6_sol,0.8539944903581267,0.8539944903581267,1453,talmud-sol-sample10
01_12b_page_001,tosafot,gpt_5_6_sol,1.22149302707137,1.22149302707137,1221,talmud-sol-sample10
01_13_page_001,tosafot,gpt_5_6_sol,0.17434443656980864,0.17434443656980864,1415,talmud-sol-sample10
01_13b_page_001,tosafot,gpt_5_6_sol,0.924190800681431,0.924190800681431,1177,talmud-sol-sample10
01_14_page_001,tosafot,gpt_5_6_sol,0.6275406504065041,0.6275406504065041,3937,talmud-sol-sample10
01_14b_page_001,tosafot,gpt_5_6_sol,0.6127200454287337,0.6127200454287337,1763,talmud-sol-sample10
01_15_page_001,tosafot,gpt_5_6_sol,0.7017259978425027,0.7017259978425027,1857,talmud-sol-sample11-20
01_15b_page_001,tosafot,gpt_5_6_sol,2.5740131578947367,2.5740131578947367,609,talmud-sol-sample11-20
01_2_page_001,tosafot,gpt_5_6_sol,0.3093392395717977,0.3093392395717977,2712,talmud-sol-sample11-20
01_2b_page_001,tosafot,gpt_5_6_sol,0.7808075511274253,0.7808075511274253,1911,talmud-sol-sample11-20
01_3_page_001,tosafot,gpt_5_6_sol,0.4914448669201521,0.4914448669201521,2107,talmud-sol-sample11-20
01_3b_page_001,tosafot,gpt_5_6_sol,0.6838842975206612,0.6838842975206612,969,talmud-sol-sample11-20
01_4_page_001,tosafot,gpt_5_6_sol,1.7616511318242343,1.7616511318242343,753,talmud-sol-sample11-20
01_4b_page_001,tosafot,gpt_5_6_sol,0.19574036511156187,0.19574036511156187,987,talmud-sol-sample11-20
01_5b_page_001,tosafot,gpt_5_6_sol,1.0,1.0,1554,talmud-sol-sample11-20
01_10_page_001,gemara,kraken_seg,0.03497891342098735,0.03497891342098735,4035,talmud-kraken-reseg-20260821
01_10b_page_001,gemara,kraken_seg,0.026106987458407987,0.026106987458407987,3912,talmud-kraken-reseg-20260821
01_11_page_001,gemara,kraken_seg,0.08847299021692896,0.08847299021692896,2354,talmud-kraken-reseg-20260821
01_11b_page_001,gemara,kraken_seg,0.03564356435643564,0.03564356435643564,2024,talmud-kraken-reseg-20260821
01_12_page_001,gemara,kraken_seg,0.021954369349978475,0.021954369349978475,2324,talmud-kraken-reseg-20260821
01_12b_page_001,gemara,kraken_seg,0.10804195804195804,0.10804195804195804,2864,talmud-kraken-reseg-20260821
01_13_page_001,gemara,kraken_seg,0.03387160299330445,0.03387160299330445,2543,talmud-kraken-reseg-20260821
01_13b_page_001,gemara,kraken_seg,0.017851346965271016,0.017851346965271016,3083,talmud-kraken-reseg-20260821
01_14_page_001,gemara,kraken_seg,0.029533678756476684,0.029533678756476684,1931,talmud-kraken-reseg-20260821
01_14b_page_001,gemara,kraken_seg,0.04940304652120214,0.04940304652120214,2430,talmud-kraken-reseg-20260821
01_15_page_001,gemara,kraken_seg,0.04641525072523829,0.04641525072523829,2416,talmud-kraken-reseg-20260821
01_15b_page_001,gemara,kraken_seg,0.07645803698435277,0.07645803698435277,2813,talmud-kraken-reseg-20260821
01_2_page_001,gemara,kraken_seg,0.03189792663476874,0.03189792663476874,1256,talmud-kraken-reseg-20260821
01_2b_page_001,gemara,kraken_seg,0.022637795275590553,0.022637795275590553,2034,talmud-kraken-reseg-20260821
01_3_page_001,gemara,kraken_seg,0.01838235294117647,0.01838235294117647,2178,talmud-kraken-reseg-20260821
01_3b_page_001,gemara,kraken_seg,0.14119472459270752,0.14119472459270752,2579,talmud-kraken-reseg-20260821
01_4_page_001,gemara,kraken_seg,0.03138373751783167,0.03138373751783167,2105,talmud-kraken-reseg-20260821
01_4b_page_001,gemara,kraken_seg,0.11474778590681556,0.11474778590681556,2598,talmud-kraken-reseg-20260821
01_5_page_001,gemara,kraken_seg,0.03544882790165809,0.03544882790165809,3501,talmud-kraken-reseg-20260821
01_5b_page_001,gemara,kraken_seg,0.018129079042784626,0.018129079042784626,2762,talmud-kraken-reseg-20260821
01_6_page_001,gemara,kraken_seg,0.02626570232204035,0.02626570232204035,2631,talmud-kraken-reseg-20260821
01_6b_page_001,gemara,kraken_seg,0.018507281553398057,0.018507281553398057,3302,talmud-kraken-reseg-20260821
01_7_page_001,gemara,kraken_seg,0.05666582342524665,0.05666582342524665,3957,talmud-kraken-reseg-20260821
01_7b_page_001,gemara,kraken_seg,0.045342381246144356,0.045342381246144356,3247,talmud-kraken-reseg-20260821
01_8_page_001,gemara,kraken_seg,0.028606582589972316,0.028606582589972316,3254,talmud-kraken-reseg-20260821
01_8b_page_001,gemara,kraken_seg,0.07507507507507508,0.07507507507507508,2666,talmud-kraken-reseg-20260821
01_9_page_001,gemara,kraken_seg,0.166015625,0.166015625,2563,talmud-kraken-reseg-20260821
01_9b_page_001,gemara,kraken_seg,0.03153446033810143,0.03153446033810143,3080,talmud-kraken-reseg-20260821
02_10_page_001,gemara,kraken_seg,0.028683693516699412,0.028683693516699412,2548,talmud-kraken-reseg-20260821
02_10b_page_001,gemara,kraken_seg,0.1418554476806904,0.1418554476806904,1859,talmud-kraken-reseg-20260821
02_11_page_001,gemara,kraken_seg,0.02892768079800499,0.02892768079800499,2010,talmud-kraken-reseg-20260821
02_11b_page_001,gemara,kraken_seg,0.1036745406824147,0.1036745406824147,1526,talmud-kraken-reseg-20260821
02_12_page_001,gemara,kraken_seg,0.05096952908587258,0.05096952908587258,1808,talmud-kraken-reseg-20260821
02_12b_page_001,gemara,kraken_seg,0.023121387283236993,0.023121387283236993,2079,talmud-kraken-reseg-20260821
02_13_page_001,gemara,kraken_seg,0.028530670470756064,0.028530670470756064,2106,talmud-kraken-reseg-20260821
02_13b_page_001,gemara,kraken_seg,0.05229591836734694,0.05229591836734694,1569,talmud-kraken-reseg-20260821
02_14_page_001,gemara,kraken_seg,0.7361733931240658,0.7361733931240658,1340,talmud-kraken-reseg-20260821
02_14b_page_001,gemara,kraken_seg,0.06297872340425532,0.06297872340425532,1180,talmud-kraken-reseg-20260821
02_15_page_001,gemara,kraken_seg,0.01693889897156685,0.01693889897156685,1656,talmud-kraken-reseg-20260821
02_15b_page_001,gemara,kraken_seg,0.015057573073516387,0.015057573073516387,1130,talmud-kraken-reseg-20260821
02_16_page_001,gemara,kraken_seg,0.026595744680851064,0.026595744680851064,753,talmud-kraken-reseg-20260821
02_16b_page_001,gemara,kraken_seg,0.029320987654320986,0.029320987654320986,1299,talmud-kraken-reseg-20260821
02_17_page_001,gemara,kraken_seg,0.059247397918334666,0.059247397918334666,1251,talmud-kraken-reseg-20260821
02_17b_page_001,gemara,kraken_seg,0.020625889046941678,0.020625889046941678,1409,talmud-kraken-reseg-20260821
02_18_page_001,gemara,kraken_seg,0.027888446215139442,0.027888446215139442,1508,talmud-kraken-reseg-20260821
02_18b_page_001,gemara,kraken_seg,0.05808656036446469,0.05808656036446469,1758,talmud-kraken-reseg-20260821
02_19_page_001,gemara,kraken_seg,0.03204780010863661,0.03204780010863661,1843,talmud-kraken-reseg-20260821
02_19b_page_001,gemara,kraken_seg,0.05057471264367816,0.05057471264367816,1308,talmud-kraken-reseg-20260821
02_20_page_001,gemara,kraken_seg,0.22636655948553056,0.22636655948553056,1556,talmud-kraken-reseg-20260821
02_2_page_001,gemara,kraken_seg,0.008565310492505354,0.008565310492505354,469,talmud-kraken-reseg-20260821
02_2b_page_001,gemara,kraken_seg,0.07897545357524013,0.07897545357524013,938,talmud-kraken-reseg-20260821
02_3_page_001,gemara,kraken_seg,0.12646675358539766,0.12646675358539766,768,talmud-kraken-reseg-20260821
02_3b_page_001,gemara,kraken_seg,0.06231454005934718,0.06231454005934718,1349,talmud-kraken-reseg-20260821
02_4_page_001,gemara,kraken_seg,0.031166518254674976,0.031166518254674976,1127,talmud-kraken-reseg-20260821
02_4b_page_001,gemara,kraken_seg,0.17458677685950413,0.17458677685950413,969,talmud-kraken-reseg-20260821
02_5_page_001,gemara,kraken_seg,0.11320754716981132,0.11320754716981132,2122,talmud-kraken-reseg-20260821
02_5b_page_001,gemara,kraken_seg,0.040396341463414635,0.040396341463414635,1313,talmud-kraken-reseg-20260821
02_6_page_001,gemara,kraken_seg,0.04151339989490278,0.04151339989490278,1904,talmud-kraken-reseg-20260821
02_6b_page_001,gemara,kraken_seg,0.085667215815486,0.085667215815486,1216,talmud-kraken-reseg-20260821
02_7_page_001,gemara,kraken_seg,0.7171411265899454,0.7171411265899454,1652,talmud-kraken-reseg-20260821
02_7b_page_001,gemara,kraken_seg,0.287363304981774,0.287363304981774,1649,talmud-kraken-reseg-20260821
02_8_page_001,gemara,kraken_seg,0.07692307692307693,0.07692307692307693,873,talmud-kraken-reseg-20260821
02_8b_page_001,gemara,kraken_seg,0.09155766944114149,0.09155766944114149,1684,talmud-kraken-reseg-20260821
02_9_page_001,gemara,kraken_seg,0.030902348578491966,0.030902348578491966,810,talmud-kraken-reseg-20260821
02_9b_page_001,gemara,kraken_seg,0.019984627209838585,0.019984627209838585,1302,talmud-kraken-reseg-20260821
01_10_page_001,rashi,kraken_seg,0.0743427017225748,0.07266121707538602,1104,talmud-kraken-reseg-20260821
01_10b_page_001,rashi,kraken_seg,0.7329357190192181,0.7329357190192181,1510,talmud-kraken-reseg-20260821
01_11_page_001,rashi,kraken_seg,0.7254076801683325,0.7254076801683325,1902,talmud-kraken-reseg-20260821
01_11b_page_001,rashi,kraken_seg,0.249597423510467,0.249597423510467,2485,talmud-kraken-reseg-20260821
01_12_page_001,rashi,kraken_seg,0.19407345575959933,0.19407345575959933,2397,talmud-kraken-reseg-20260821
